,no_mom | subsample | sketch_size = m/4 = 5160 | residual_norms (median),no_mom | subsample | sketch_size = m/4 = 5160 | residual_norms (1st quartile),no_mom | subsample | sketch_size = m/4 = 5160 | residual_norms (3rd quartile),no_mom | subsample | sketch_size = m/2 = 10320 | residual_norms (median),no_mom | subsample | sketch_size = m/2 = 10320 | residual_norms (1st quartile),no_mom | subsample | sketch_size = m/2 = 10320 | residual_norms (3rd quartile),no_mom | count | sketch_size = m/4 = 5160 | residual_norms (median),no_mom | count | sketch_size = m/4 = 5160 | residual_norms (1st quartile),no_mom | count | sketch_size = m/4 = 5160 | residual_norms (3rd quartile),no_mom | count | sketch_size = m/2 = 10320 | residual_norms (median),no_mom | count | sketch_size = m/2 = 10320 | residual_norms (1st quartile),no_mom | count | sketch_size = m/2 = 10320 | residual_norms (3rd quartile),cst_mom | subsample | sketch_size = m/4 = 5160 | residual_norms (median),cst_mom | subsample | sketch_size = m/4 = 5160 | residual_norms (1st quartile),cst_mom | subsample | sketch_size = m/4 = 5160 | residual_norms (3rd quartile),cst_mom | subsample | sketch_size = m/2 = 10320 | residual_norms (median),cst_mom | subsample | sketch_size = m/2 = 10320 | residual_norms (1st quartile),cst_mom | subsample | sketch_size = m/2 = 10320 | residual_norms (3rd quartile),cst_mom | count | sketch_size = m/4 = 5160 | residual_norms (median),cst_mom | count | sketch_size = m/4 = 5160 | residual_norms (1st quartile),cst_mom | count | sketch_size = m/4 = 5160 | residual_norms (3rd quartile),cst_mom | count | sketch_size = m/2 = 10320 | residual_norms (median),cst_mom | count | sketch_size = m/2 = 10320 | residual_norms (1st quartile),cst_mom | count | sketch_size = m/2 = 10320 | residual_norms (3rd quartile),inc_mom | subsample | sketch_size = m/4 = 5160 | residual_norms (median),inc_mom | subsample | sketch_size = m/4 = 5160 | residual_norms (1st quartile),inc_mom | subsample | sketch_size = m/4 = 5160 | residual_norms (3rd quartile),inc_mom | subsample | sketch_size = m/2 = 10320 | residual_norms (median),inc_mom | subsample | sketch_size = m/2 = 10320 | residual_norms (1st quartile),inc_mom | subsample | sketch_size = m/2 = 10320 | residual_norms (3rd quartile),inc_mom | count | sketch_size = m/4 = 5160 | residual_norms (median),inc_mom | count | sketch_size = m/4 = 5160 | residual_norms (1st quartile),inc_mom | count | sketch_size = m/4 = 5160 | residual_norms (3rd quartile),inc_mom | count | sketch_size = m/2 = 10320 | residual_norms (median),inc_mom | count | sketch_size = m/2 = 10320 | residual_norms (1st quartile),inc_mom | count | sketch_size = m/2 = 10320 | residual_norms (3rd quartile)
10,0.19953676607119963,0.19953676607119963,0.19953676607119963,,,,0.20407255500871463,0.20407255500871463,0.20407255500871463,,,,0.524043763635683,0.524043763635683,0.524043763635683,0.2305594240802019,0.2305594240802019,0.2305594240802019,0.5265296705401921,0.5265296705401921,0.5265296705401921,0.22512008357077637,0.22512008357077637,0.22512008357077637,0.20002170945671383,0.20002170945671383,0.20002170945671383,,,,0.2045002969603212,0.2045002969603212,0.2045002969603212,,,
11,0.17415501431051164,0.17415501431051164,0.17415501431051164,,,,0.17721726872475035,0.17721726872475035,0.17721726872475035,,,,0.5030794223347611,0.5030794223347611,0.5030794223347611,0.20279974881422105,0.20279974881422105,0.20279974881422105,0.5069887715461422,0.5069887715461422,0.5069887715461422,0.2000718113862614,0.2000718113862614,0.2000718113862614,0.17469511920201564,0.17469511920201564,0.17469511920201564,,,,0.17775525276423898,0.17775525276423898,0.17775525276423898,,,
12,0.15003498756732633,0.15003498756732633,0.15003498756732633,,,,0.1541767353896761,0.1541767353896761,0.1541767353896761,,,,0.48444039703620945,0.48444039703620945,0.48444039703620945,0.1773276000346854,0.1773276000346854,0.1773276000346854,0.48761373122879004,0.48761373122879004,0.48761373122879004,0.1776602603104086,0.1776602603104086,0.1776602603104086,0.15061572193899006,0.15061572193899006,0.15061572193899006,,,,0.15468727158842344,0.15468727158842344,0.15468727158842344,,,
13,0.12567512033100484,0.12567512033100484,0.12567512033100484,,,,0.13307633444486874,0.13307633444486874,0.13307633444486874,,,,0.46182480071902693,0.46182480071902693,0.46182480071902693,0.1586306970957881,0.1586306970957881,0.1586306970957881,0.4657236485959416,0.4657236485959416,0.4657236485959416,0.15930863417673363,0.15930863417673363,0.15930863417673363,0.1263054204969431,0.1263054204969431,0.1263054204969431,,,,0.1335161497062069,0.1335161497062069,0.1335161497062069,,,
14,0.11256976830346456,0.11256976830346456,0.11256976830346456,,,,0.11616027583959516,0.11616027583959516,0.11616027583959516,,,,0.4457186197022262,0.4457186197022262,0.4457186197022262,0.13896079415496262,0.13896079415496262,0.13896079415496262,0.44770552584018686,0.44770552584018686,0.44770552584018686,0.14109650095456958,0.14109650095456958,0.14109650095456958,0.11323171807620504,0.11323171807620504,0.11323171807620504,,,,0.11664565463106326,0.11664565463106326,0.11664565463106326,,,
15,0.09316479522807278,0.09316479522807278,0.09316479522807278,,,,0.10091727168573526,0.10091727168573526,0.10091727168573526,,,,0.4263989209076519,0.4263989209076519,0.4263989209076519,0.12815324264243236,0.12815324264243236,0.12815324264243236,0.42908491106933916,0.42908491106933916,0.42908491106933916,0.12674194519515286,0.12674194519515286,0.12674194519515286,0.09386412592365044,0.09386412592365044,0.09386412592365044,,,,0.10137846709517878,0.10137846709517878,0.10137846709517878,,,
16,,,,,,,0.08782281818743314,0.08782281818743314,0.08782281818743314,,,,0.40818538095358753,0.40818538095358753,0.40818538095358753,0.11175914785711356,0.11175914785711356,0.11175914785711356,0.41146653972000724,0.41146653972000724,0.41146653972000724,0.11204932950503228,0.11204932950503228,0.11204932950503228,,,,,,,0.08828267611396858,0.08828267611396858,0.08828267611396858,,,
17,,,,,,,,,,,,,0.3924543266391365,0.3924543266391365,0.3924543266391365,0.09645770915760014,0.09645770915760014,0.09645770915760014,0.39363932255227113,0.39363932255227113,0.39363932255227113,0.09916337526847303,0.09916337526847303,0.09916337526847303,,,,,,,,,,,,
18,,,,,,,,,,,,,0.37509474372169654,0.37509474372169654,0.37509474372169654,,,,0.3757774921442985,0.3757774921442985,0.3757774921442985,,,,,,,,,,,,,,,
19,,,,,,,,,,,,,0.3631690299641017,0.3631690299641017,0.3631690299641017,,,,0.3623704223944064,0.3623704223944064,0.3623704223944064,,,,,,,,,,,,,,,
20,,,,,,,,,,,,,0.34751263560831397,0.34751263560831397,0.34751263560831397,,,,0.348311000328949,0.348311000328949,0.348311000328949,,,,,,,,,,,,,,,
21,,,,,,,,,,,,,0.334232709974815,0.334232709974815,0.334232709974815,,,,0.33432930172541636,0.33432930172541636,0.33432930172541636,,,,,,,,,,,,,,,
22,,,,,,,,,,,,,0.3209076914859503,0.3209076914859503,0.3209076914859503,,,,0.3216766944438963,0.3216766944438963,0.3216766944438963,,,,,,,,,,,,,,,
23,,,,,,,,,,,,,0.3087701742794994,0.3087701742794994,0.3087701742794994,,,,0.30846698752805135,0.30846698752805135,0.30846698752805135,,,,,,,,,,,,,,,
24,,,,,,,,,,,,,0.29439725392598787,0.29439725392598787,0.29439725392598787,,,,0.29590633116645115,0.29590633116645115,0.29590633116645115,,,,,,,,,,,,,,,
25,,,,,,,,,,,,,0.2830254459771167,0.2830254459771167,0.2830254459771167,,,,0.2838651360068579,0.2838651360068579,0.2838651360068579,,,,,,,,,,,,,,,
26,,,,,,,,,,,,,0.2735771157909372,0.2735771157909372,0.2735771157909372,,,,0.27156373206790124,0.27156373206790124,0.27156373206790124,,,,,,,,,,,,,,,
27,,,,,,,,,,,,,0.26226234968994494,0.26226234968994494,0.26226234968994494,,,,0.2608564670561809,0.2608564670561809,0.2608564670561809,,,,,,,,,,,,,,,
28,,,,,,,,,,,,,0.2503279763912805,0.2503279763912805,0.2503279763912805,,,,0.25087402405112946,0.25087402405112946,0.25087402405112946,,,,,,,,,,,,,,,
29,,,,,,,,,,,,,0.23752375588129218,0.23752375588129218,0.23752375588129218,,,,0.24028700847827583,0.24028700847827583,0.24028700847827583,,,,,,,,,,,,,,,
30,,,,,,,,,,,,,0.22714423307689222,0.22714423307689222,0.22714423307689222,,,,0.23007557943816134,0.23007557943816134,0.23007557943816134,,,,,,,,,,,,,,,
31,,,,,,,,,,,,,0.2167152995214622,0.2167152995214622,0.2167152995214622,,,,0.22017563434261414,0.22017563434261414,0.22017563434261414,,,,,,,,,,,,,,,
32,,,,,,,,,,,,,0.20972752492170915,0.20972752492170915,0.20972752492170915,,,,0.21280248981730243,0.21280248981730243,0.21280248981730243,,,,,,,,,,,,,,,
33,,,,,,,,,,,,,0.197360484920253,0.197360484920253,0.197360484920253,,,,0.20453044024019834,0.20453044024019834,0.20453044024019834,,,,,,,,,,,,,,,
34,,,,,,,,,,,,,0.1871553828935559,0.1871553828935559,0.1871553828935559,,,,0.19525325528808818,0.19525325528808818,0.19525325528808818,,,,,,,,,,,,,,,
35,,,,,,,,,,,,,0.18302204201556085,0.18302204201556085,0.18302204201556085,,,,0.18601885441750632,0.18601885441750632,0.18601885441750632,,,,,,,,,,,,,,,
36,,,,,,,,,,,,,0.17457780356720473,0.17457780356720473,0.17457780356720473,,,,0.1783497523083907,0.1783497523083907,0.1783497523083907,,,,,,,,,,,,,,,
37,,,,,,,,,,,,,0.16569559866101097,0.16569559866101097,0.16569559866101097,,,,0.1713960544029658,0.1713960544029658,0.1713960544029658,,,,,,,,,,,,,,,
38,,,,,,,,,,,,,0.16058359585167772,0.16058359585167772,0.16058359585167772,,,,0.16474443513628745,0.16474443513628745,0.16474443513628745,,,,,,,,,,,,,,,
39,,,,,,,,,,,,,0.15303150133044433,0.15303150133044433,0.15303150133044433,,,,0.1584282553436374,0.1584282553436374,0.1584282553436374,,,,,,,,,,,,,,,
40,,,,,,,,,,,,,0.14584783570739548,0.14584783570739548,0.14584783570739548,,,,0.1522123897624073,0.1522123897624073,0.1522123897624073,,,,,,,,,,,,,,,
41,,,,,,,,,,,,,0.1410804637984123,0.1410804637984123,0.1410804637984123,,,,0.14548289783604,0.14548289783604,0.14548289783604,,,,,,,,,,,,,,,
42,,,,,,,,,,,,,0.1354678147438272,0.1354678147438272,0.1354678147438272,,,,0.13934404383463295,0.13934404383463295,0.13934404383463295,,,,,,,,,,,,,,,
43,,,,,,,,,,,,,0.12974281271610943,0.12974281271610943,0.12974281271610943,,,,0.1334510153779396,0.1334510153779396,0.1334510153779396,,,,,,,,,,,,,,,
44,,,,,,,,,,,,,0.12532605880823908,0.12532605880823908,0.12532605880823908,,,,0.12837830271847384,0.12837830271847384,0.12837830271847384,,,,,,,,,,,,,,,
45,,,,,,,,,,,,,0.12043329781309647,0.12043329781309647,0.12043329781309647,,,,0.12342064355843052,0.12342064355843052,0.12342064355843052,,,,,,,,,,,,,,,
46,,,,,,,,,,,,,0.11496298157727705,0.11496298157727705,0.11496298157727705,,,,0.117183478989327,0.117183478989327,0.117183478989327,,,,,,,,,,,,,,,
47,,,,,,,,,,,,,0.11060834029585591,0.11060834029585591,0.11060834029585591,,,,0.11254905400402558,0.11254905400402558,0.11254905400402558,,,,,,,,,,,,,,,
48,,,,,,,,,,,,,0.10760347622172034,0.10760347622172034,0.10760347622172034,,,,0.10856068623189333,0.10856068623189333,0.10856068623189333,,,,,,,,,,,,,,,
49,,,,,,,,,,,,,0.10569270479894238,0.10569270479894238,0.10569270479894238,,,,0.10399701406358963,0.10399701406358963,0.10399701406358963,,,,,,,,,,,,,,,
50,,,,,,,,,,,,,0.09971137236115453,0.09971137236115453,0.09971137236115453,,,,0.09987311620806477,0.09987311620806477,0.09987311620806477,,,,,,,,,,,,,,,
